,screen_name,name,text,followers_count,friends_count
1351,myfrrz,mylena ferraz,"RT @oisacness: ""Mas cê acha que o Lula é o ideal?""

Então, se você precisa de um presidente IDEAL pra poder votar contra um genocida tem qu…",1076,1196
1352,gibemoneypls,panzarossauro rex,bom gente eu acho que todos nós que odiamos o lula podemos fazer esse sacrifício de botar o doria no segundo turno,902,711
1353,amandazazula,Amanda Gabrielli,RT @laurarafagnin_: n gostar do lula td bem... agr nao gostar dele e gostar do bolsonaro eh dms ne amore tomara que vc se foda,700,546
1354,maxmmw,Max 🧠,RT @sensacionalista: Lula prejudica a economia e derruba a bolsa https://t.co/4hY7tHVI2Z,57,1465
1355,Antonio62977852,Antonio Cleiton,"@Mourasc2022 O sistema é bruto mano..foi assim com Trump...o sistema descartou Moro, mandetta e os outros e acharam… https://t.co/oF49xvTrLN",21,140
1356,Rhuands7,Rhuan D. Santos,RT @gregprudenciano: Este é o gráfico da variação do real em relação ao dólar à vista hoje. A flechinha vermelha é o instante em que sai a…,40,114
1357,_givalim,giulia,"RT @hestgf: eu sei que a maioria das pessoas não gosta do lula e do pt, mas serio, ou vcs criam voz politica, vão pras ruas e apoiam outro…",64,195
1358,pipoquinhamilgr,a tal da ruivinha do cabeção😎😎😎,"RT @felipeneto: Se cair um ""Lula vs. Bolsonaro"" em 2022 e a imprensa me vier com ""uma decisão muito difícil"", acho que eu vou preso dessa v…",174,474
1359,JardeldMorais,Jardel,"RT @caiomourax: “Lula, devolva meu dólar à R$ 1,99!!!”

Risco PT
Lula e Bolsonaro GENOCIDA https://t.co/Ngas2QiSDk",469,526
1360,Enzo332469750,Enzo3,"@Apenas_eu29 O Lula me representa,  pq eu tenho que pensar como você? Sou obrigada não.Vota  você  no ciro  e deixa… https://t.co/mWrAG8fMgY",94,371
1361,eduardaellwangr,Eduarda Ellwanger,"RT @thyago_gomes: ""nem Lula nem Bolsonaro.."" https://t.co/N6KghE0dmy",357,419
1362,wanzinnn,wan 🇧🇷,"RT @LeviKaique: Eu crítico o governo Lula entre meus companheiros da esquerda.

Com direitista e bolsominion eu sou Lula desde criancinha",137,147
1363,cida_dias_r,"cidinha, vacina!","@ECantanhede Porque bom para Lula não falar  mais da pandemia ?
A mansão é do luljnha???

Ele teria que ter comprad… https://t.co/WBDWYEZ29P",2326,2330
1364,SorayaAlmeidaPA,Soraya Almeida,RT @brasil247: Prefeita Anne Hidalgo lembra que há um ano entregou a Lula o título de cidadão de Paris https://t.co/Jj343AQ4yG,13,86
1365,kmxqr,kellita,RT @sensacionalista: Lula prejudica a economia e derruba a bolsa https://t.co/4hY7tHVI2Z,288,282
1366,Consanijhenii,Chata e insuportável,RT @alcrsk: lula mal voltou e eu ja achei 10 real na rua slc economia ta melhorando ja,199,385
1367,MartaFa70394776,Marta Farias,"RT @BobjeffHD: Para se ver como o PT aparelhou a Justiça. Daniel Silveira não roubou, mas fez duras críticas ao STF e foi preso. Já Lula ro…",9,93
1368,HPaglacci,Helide Paglacci,"RT @BrazilFight: URGENTE - GILMAR MENDES PASSA A PERNA EM FACHIN
Como já tínhamos previsto,Gilmar Mendes acaba de pautar suspeição de Moro…",195,357
1369,ofelipepires,Felipe Pires,RT @letrapreta: Vocês tem noção que no Governo Lula o Ministro da Cultura era o Gilberto Gil e no da Dilma o Juca Ferreira? Que os trabalha…,507,66
1370,DemilsonFortes,Demilson Fortes,"@gabsmrodrigues @JoelPinheiro85 Olha, desejo a ti que se eventualmente um dia for acusada e condenada tenhas um pro… https://t.co/KJ1LXiV7wg",740,4441
1371,caioabraha,davasco🅱️,"Tava pensando aqui, meu primeiro voto vai ser no Lula kkkkkkkkkkkk",432,640
1372,miriantars,advogada do diabo 🥀,RT @buarrocha: Entendo uma esquerda que ja nasceu caviar não ter referência no Lula. Não viu a geladeira chegando. Não viu o bairro mudando…,127,796
1373,CazeRaimundo,Raimundo Cazé,A ELEIÇÃO NO BRASIL / EM DOIS MIL E VINTE DOIS / COM LULA E BOLSONARO / SERIA FEIJÃO COM ARROZ / MAS COMO EU GOSTO… https://t.co/Yf4LWbsJYl,0,19
1374,rod_natan,Natan,RT @lilvinicinho: não gosta do Bolsonaro nem do Lula = votou no Bolsonaro,219,325
1375,lucassgoe,luc,RT @lilvinicinho: tempo do lula era bom demais pqp o gás era 10 reais meu pai conseguiu comprar um carro a gente viajava direto e ele traia…,223,104
1376,eurobo_indignad,"Eu, Robô CONDENSADO 🇧🇷","RT @EnockFormiga: Lula não provou sua inocência. Apenas mostrou que o STF é o responsável por toda corrupção no país.
 #STFOrganizacaoCrimi…",3229,4944
1377,lore_loreb,lorebbb,RT @buarrocha: Entendo uma esquerda que ja nasceu caviar não ter referência no Lula. Não viu a geladeira chegando. Não viu o bairro mudando…,218,522
1378,MrLumertz,Tiagão Miguelizado,"""O LULA É UM DEMÔNIO FILHO DO SATANGOSS COMPROU O CENTRÃO 8 TRILHÕES DE TRIPLEXES, FOI UM BÁRBARO HUNO SOVIÉTICO CO… https://t.co/e18vywHPcD",562,1229
1379,raventology,fefê: ei bolsonaro vai tomar no cu,"memórias ótimas aliás da reeleição do Lula e o meu vô com lágrimas de felicidade 

hoje em dia é bolsominion",1889,1458
1380,lpinheiro76,Léo Pinheiro,"Tem uma galera aí falando que vai embora do Brasil se o Lula ganhar. Lembrando eles que: O Dólar tá quase seis, o e… https://t.co/mDZXv42QvF",690,1726
1381,bnjustica,BN Justiça,Marco Aurélio diz que decisão de Fachin a favor de Lula é 'péssima' para o Judiciário https://t.co/o5GSOvt9SA https://t.co/BfqiMulKah,499,6
1382,CarzinoLucas,Carzinoo,RT @foIkcc: vou apertar 13 tão forte que o lula vai sentir a dedada lá no cu dele,131,180
1383,Rafa_MumuthiWe,Rafa Mumuthi We-oliva,"RT @Rconstantino: ""Agora o país vai ficar dividido novamente... Os que odeiam Lula e os que odeiam Bolsonaro... Só um homem pode unir o paí…",18,273
1384,namuchur,ʚĭɞ⁷KTH1 IS COMING,"RT @ILLEGALBODE: ""é sério q ces tão realmente considerando votar no lula? 🙄"" https://t.co/XmtXjN58ei",761,939
1385,LlamanCalle,Me llaman calle,"RT @fatouoficial: Eu sou contra ser fã de político. Até porque o cara tá exercendo um cargo, não tem que ser idolatrado. Mas esse Luiz Inác…",159,280
1386,httpsbitchx,Izabella com Z e dois L,RT @Evil_The_: O LULA FOI O QUE ?????,1336,1160
1387,flrnd,Fred,"@mcastrogomes @Rconstantino O bozo está aparelhando e subvertendo o Estado como Lula jamais sonhou em fazer. 

Não seja caolho.",3,14
1388,kregkong,d jok,"RT @heldermaldonado: Risco PT: lembro que na época do Lula, colunistas como Danuza Leão escreviam uns textos elitistas sobre a tristeza de…",57,67
1389,SarahEstagiaria,sarah,"RT @GuilhermePiton1: Alguns pastores estão assim:

100 mil mortes: 😴
200 mil mortes: 😴
250 mil mortes: 😴
Lula elegível: MEU DEUS! VERGONHA…",116,108
1390,hazzelfox,"oi, sou a nuna","RT @caamila_sr: “Nem Bolsonaro nem Lula” 
vai apertar 17 de novo né vagabunda?!",4127,4125
1391,EsquerdaPT13,Elizeu 🇧🇷🚩,RT @dearthagan: @EsquerdaPT13 @Agnus707 @alexandradiaaas @dudumfernandez2 @Fabi2022H @fdesouzaalves @FINC0 @ReginaldoFiloso @frulanis @Mari…,18987,14036
1392,CarlosFidelis87,Carlos Fidelis,"@Rconstantino E eu que achava que não existia : ex corrupto, ex condenado e ex preso, está aí, o ex Presidente Lula… https://t.co/wGRRVGFsSM",30,180
1393,Caioout1_YT,CaiooutLives,RT @oednaldopereira: Presidente  Lula  fã  de imitação  Ednaldo Pereira https://t.co/xBZvtWwcN6,118,332
1394,Licunhag1,Licunhag,"RT @ptbrasil: 🚨URGENTE: A coletiva de imprensa do ex-presidente Lula, no Sindicato dos Metalúrgicos do ABC em São Bernardo do Campo, foi re…",258,568
1395,nekdnblock,°𝑚𝑎𝑟𝑟𝑦𝑣𝑖𝑐𝑘 • · (marryvick),"RT @PataxoThyara: ""Entre Lula e Bolsonaro, eu prefiro sair do país!""
Ah, vsf!
Tô cansada desse discursinho hipócrita e idiota! A maioria da…",71,1054
1396,astridsilveiraa,Maria 🌼,RT @bIacksstarr: VER O BOLSONARO ENTREGANDO A FAIXA PRESIDENCIAL PRO LULA SERÁ MINHA RAZAO DE VIVER,466,228
1397,Marina61088287,Marina,"RT @kimpaim: O vídeo mais esperado do dia, peço que compartilhem:

Dossiê: MOLUSCO - Fachin SALVOU Lula e Moro + O que vai ACONTECER Agora?…",1213,1416
1398,di__barreto,di,"RT @vitor_hbf: Lula é elegível.

Amo? Não.
Queria votar nele? Não.
Prefiro mil antes dele? Sim. 
PT é deplorável? Sim.
Votaria nele contra…",39,100
1399,HuggoBrasil,HUGGO 🇧🇷,@wladchr E eu reconheço que os governos Lula/Dilma tiveram avanços mas querer voltar pra 2002/2014 é retrocesso tbm… https://t.co/HeH6yBzt8E,216,181
1400,RoniGrafite,Roni Grafite,"RT @RizethJ: Bom dia para quem só aceitar:  
“LULA NA CADEIA”

#LulaNaCadeia",1350,1349
1401,edilaniabs,Edilania Silva,RT @sensacionalista: Lula prejudica a economia e derruba a bolsa https://t.co/4hY7tHVI2Z,87,406
1402,MorettinVitor,Vitor Morettin,"RT @Rconstantino: ""Agora o país vai ficar dividido novamente... Os que odeiam Lula e os que odeiam Bolsonaro... Só um homem pode unir o paí…",20,151
1403,TheCavalo,El Ton - 7/8,RT @sensacionalista: Lula prejudica a economia e derruba a bolsa https://t.co/4hY7tHVI2Z,60,101
1404,Primojba,Avelino Dorini Primo,"RT @BolsonaroSP: Não há como ""desver"" os escândalos de corrupção durante os tempos de Lula na presidência. Limpar sua ficha só aumentará o…",54,71
1405,BrunoCabralFla1,Bruno,"RT @BobjeffHD: Para se ver como o PT aparelhou a Justiça. Daniel Silveira não roubou, mas fez duras críticas ao STF e foi preso. Já Lula ro…",134,191
1406,190FuckYou,Jhunay over the country club,"RT @fatouoficial: Eu sou contra ser fã de político. Até porque o cara tá exercendo um cargo, não tem que ser idolatrado. Mas esse Luiz Inác…",5320,3756
1407,ninamaiac,Nina Maia,"RT @guiaoquadrado: O dólar tá subindo todo dia há quase 3 anos. 

A Globonews: decisão de Fachin sobre Lula leva a alta do dólar 

😂😂😂😂😂🤪🤪🤪…",184,129
1408,liviasibrandao,Lívia Brandão 🚩🚩🇧🇷,RT @ricardope: O Lula já recebeu mais telefonemas de chefes de estado e lideranças políticas internacionais de ontem pra hoje que o bolsona…,98,171
1409,moonylan,Laylinha ☄️,RT @inthedoomed: lula vs bolsonaro em 2022 vai ser uma batalha tão grande que é capaz de desbancar gaara vs rock lee ao som de linkin park,341,351
1410,carolrosinha,Carolina Marinho,"@jnflesch Eu já mandei todo mundo no meu instagram se foder hoje, pq tão postando esse papinho nos stories.
O país… https://t.co/bGFXd9IO7q",154,229
1411,nicoly_soares1,nic,"RT @ILLEGALBODE: ""é sério q ces tão realmente considerando votar no lula? 🙄"" https://t.co/XmtXjN58ei",1314,677
1412,Vulgo_Menevrau,⎊,RT @wondermyy: Eu apoio Bolsonaro Vs Lula ao estilo Wakanda pra ver quem vai ser o presidente https://t.co/BDrcjnzgD0,68,276
1413,maathrochaa,matheuzinho? 👽,RT @sensacionalista: Lula prejudica a economia e derruba a bolsa https://t.co/4hY7tHVI2Z,858,783
1414,emilie_larue,emilie larue,"Ouvindo os minions do zap acordarem com o livramento do Lula, o ódio escorrendo de novo, só consigo pensar neles ca… https://t.co/1SveQzBNpF",273,953
1415,olhandoamare,olhandoamare,RT @Candy1Hardy: Lula elegeu Bolsonaro. E Bolsonaro inocentou Lula. É tudo uma canalhada só. Simples assim...,337,313
1416,fandesaiarodada,nino 💃🚩💋👺,RT @oednaldopereira: Presidente  Lula  fã  de imitação  Ednaldo Pereira https://t.co/xBZvtWwcN6,108,1015
1417,DavidHaddadJr,David Haddad Jr,@monicabergamo Dois tipos de pessoas defendem o Lula. O cara que não sabe o que acontecia no governo dele ou o cara… https://t.co/KDs3DUv4MU,79,380
1418,aiaiai63,Coragem,"RT @mcanejo: Só pra gente não esquecer a ordem das coisas: se Lula não tivesse sido impedido de se candidatar de forma ilegal, hoje não ter…",1358,104
1419,Leiska,Leiska,RT @xicosa: Pegue manchetes d 1989 e as de hoje. São as mesmas. Risco Lula. Bolsa cai com Lula. Proteja seus investimentos etc etc. A banca…,2703,1963
1420,peppermintcaty,Djalma. EU AMO A MINHA ESPOSA,"RT @direitasiqueira: RESOLVI SAIR DO BRASIL SE O LULA GANHAR!!! 😤

MAS DEPOIS EU LEMBREI QUE O DOLAR TÁ 6 REAIS E NENHUM PAÍS TÁ DEIXANDO B…",98,1375
1421,LucZayat,L.Z,RT @itsleall: melhor é o lula po https://t.co/gqCODj4Tjb,631,523
1422,ThemisDeusa,DeusaThêmis,"@solonsampaio Não é a minha opção, sabia de todas as roubalheiras do Lula e se calou.

Só abriu a boca qdo foi descartado.",3420,3391
1423,capitudomato,capitu🌾,RT @foIkcc: vou apertar 13 tão forte que o lula vai sentir a dedada lá no cu dele,123,696
1424,Alepieroniberg,Ally Pieroni 🇧🇷,@partidonovo30 Vão apoiar quem o Lula ? Novo PT laranja !,1526,1560
1425,dav1garcia,Davi Garcia,"Esse texto da Olga Curado. 👏🏼👏🏼👏🏼

https://t.co/6ls0u3Ryc5",6745,593
1426,tarciana,Tarciana Portella,"RT @JotaInfo: 2ª Turma julga hoje, às 14h, HC em que Lula pede suspeição de Moro. Ministro Gilmar Mendes incluiu processo em pauta após Fac…",2276,3943
1427,lexnxrdx,"leonardo, vota 13","o pior de tudo é o centrão dizendo que não precisa escolher entre bolsonaro e lula, sim bando de bananao deixa que… https://t.co/Zy6Ew5XDe8",1553,698
1428,tiagocmr,Tiago Muniz,"RT @CECLynch: Parece que a tal frente ampla só valia para os liberais com o Lula fora do páreo, mesmo que injustamente. A histeria está rol…",1736,1148
1429,Cristin24572901,Missi Cris Panda 🐼,"Com Lula recuperaremos não só o valor do dólar e as bolsas de valores!! Mas, o mais importante: a dignidade, a honr… https://t.co/uznGd1ZPPl",111,196
1430,fonbass,-afonso,RT @sensacionalista: Lula prejudica a economia e derruba a bolsa https://t.co/4hY7tHVI2Z,288,144
1431,EMesojedovas,eduardo mesojedovas,RT @sensacionalista: Lula prejudica a economia e derruba a bolsa https://t.co/4hY7tHVI2Z,17,31
1432,girlxsexy_,yass 🏳️‍🌈,"RT @caamila_sr: “Nem Bolsonaro nem Lula” 
vai apertar 17 de novo né vagabunda?!",485,529
1433,Edelsvitha,Edelsvitha,"RT @BohnGass: “O ´risco Lula` é real forte, carne na mesa, gasolina barata, ações valorizadas e emprego de volta. Em oito anos, Lula ganhou…",670,2000
1434,cajuinasim,pipi pirigosa,"Eu amo que na live ela cantou a música dela pro Lula
@ValescaOficial rainha, ministra https://t.co/grVSjVVXqC",156,433
1435,dessacosta7,dressa,RT @tarciziosilva: Lula inspira trabalho de homem que estava desocupado há 30 anos; entenda,454,321
1436,_Human_Rainbow,Cadelinha da Betinha,Pessoal falando que tem q reaproveitar o processo do Moro e julgar o Lula dnv.... Mas é q vcs não leram direito as… https://t.co/1haG2U3ug6,252,162
1437,eitafelipe21,🇾🇪felipe alcantara🇾🇪,"RT @ju_cdns: fodase bolsonaro, fodase lula 
políticos devem ser cobrados e não idolatrados",29,176
1438,ShaianeCarvalh,Shai🔴⚫,"RT @caamila_sr: “Nem Bolsonaro nem Lula” 
vai apertar 17 de novo né vagabunda?!",128,132
1439,pedroporte_,dicçao da thais,RT @amomitski: o lula hoje https://t.co/M9FjacUgn9,1730,604
1440,tirano170,Tirano (Vitor),@rafaelrxrxx to mais pro lula,7342,469
1441,kawannr,kavane Hg+,"é uma falsa simetria do caralho comparar lula com bolsonaro, mas irei me abster de ficar discutindo isso agora na i… https://t.co/ZOZ4Y95v8G",640,518
1442,BenevenutoNeto,Cel Chaves,RT @LaurinhaIronic: Eu não tenho medo do Lula. Eu tenho medo é das urnas. É contra ela que temos que nos preocupar.,604,689
1443,RoniGrafite,Roni Grafite,@RizethJ Não existe uma única cabeça de gado FDP que mostre e prove quais foram os crimes de Lula. Já os crimes dos… https://t.co/EV6qGIY1DN,1350,1349
1444,Sandroka131,Sandroka13📖🐝 🎗️ 💉,Tudo sobre a decisão de Fachin em favor do presidente Lula. O jurista constitucionalista Pedro Serrano analisa os p… https://t.co/fasqahDAI3,2217,1828
1445,MarceloVictorS,Marcelo S,RT @DadsDaughter777: Vocês sabem quando o Lula foi inocentado? Quando o cretino do Sergio Moro ABANDONOU o Governo e ainda ACUSOU o preside…,1544,2236
1446,Ma_pertuzzatti,Marina,RT @lunardimariaa: Pleno 2021 tem gente que apoia o Lula kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1433,567
1447,FabrcioJosDosS5,Fabrício José Dos Santos,RT @xicosa: Aqui sim!!! Alegria de Bolsonaro em concorrer com Lula é conversa para boi dormir - 09/03/2021 - UOL Notícias https://t.co/ZZUA…,25,537
1448,VictorGottqtroy,Son of a beach,RT @crisprodrigues: O Lula mal virou elegível e já voltou a ser responsável por tudo de ruim que acontece: criou hoje a polarização; fez o…,382,440
1449,caugusto_rj,Carlos Augusto,RT @CanaldoNegaoo: Entenda porque tem gente honesta que vota no Lula e não cometa o erro dos anti horarios  https://t.co/wPvROuCLAb,6,90
1450,annacom2ene,anna,RT @buarrocha: Entendo uma esquerda que ja nasceu caviar não ter referência no Lula. Não viu a geladeira chegando. Não viu o bairro mudando…,50,52
1451,CynthiaHaddad19,Cynthia Haddad,RT @opropriolavo: O Faquinha nunca passou de chefe de torcida do Lula.,291,428
1452,_gccm,"no fundo dos olhos, fogo 🔥",RT @crisprodrigues: O Lula mal virou elegível e já voltou a ser responsável por tudo de ruim que acontece: criou hoje a polarização; fez o…,70,207
1453,fogueral,pe,"RT @Pedro_lucazz: Tomara q essa rapaziada q ta apoiando o lula em 2022 seja meme
Pq n é possível",638,119
1454,AleesandraAlves,ale!,"RT @LeviKaique: Eu crítico o governo Lula entre meus companheiros da esquerda.

Com direitista e bolsominion eu sou Lula desde criancinha",592,368
1455,Piunelasz,Piutrap ❄️,"RT @orlando292: “Lula livre“ 

PARA ROUBAR DE NOVO 🙅🏼‍♂️",57,80
1456,alves_jauum,Jão,RT @kaique_alv: gente ser contra o bolsonaro ok mas apoiar o Lula....,158,152
1457,rafamiserani1,rafamiserani,"RT @caamila_sr: “Nem Bolsonaro nem Lula” 
vai apertar 17 de novo né vagabunda?!",110,318
1458,anacaminha,Ana Beatriz,RT @mitags: Você duvidou que teriam coragem de mudar a lei pra Soltar Lula? Revogaram prisão 2@ Instancia e SOLTARAM!Achou que não teriam”c…,10564,10423
1459,Parise_Gabriela,chorona,RT @bellabarretto_: nem lula nem bolsonaro pau no cu nos dois,105,186
1460,tttamile,a tami,"RT @diImabr: “Ai, tenho medo que o Lula volte a ser Presidente…”

Medo de que exatamente? O quilo da picanha a 16,00? O dólar a 1,90? A gas…",1242,607
1461,sweetlttlebaby,ً,RT @cianzeira: Tem liberal mais assombrado pela chance de candidatura do Lula do que pelas 260 mil mortes em um genocídio de negligência e…,487,509
1462,1718Ritamaria,RitaMaria_1718,"RT @DallasginReturn: De onde o crime foi cometido....
- na sua opinião, Por esse motivo o motorista deve ser absolvido?
- Então é praticame…",4706,5155
